stamp,batch,case_id,coord,coord_value,status,last_step,total_steps,last_val_loss,failure_kind,hardware_family,gpuv,matrix_lr_mult,precond_lr_mult,matrix_beta1_om_mult,aux_lr_mult,aux_beta1_om_mult,aux_beta2_om_mult,aux_cooldown_frac,hidden_cooldown_frac
pretraining_psgdh_pcd_512k_r2_recovery4_fixed_20260828_2024,512k,0001_psgdh_core_512k_matrix_lr_0p5,matrix_lr,0.5,DONE,3250,3250,3.28458,,H20,NVIDIA_H20,0.5,1,1,1.41421356237,1,0.5,0.5,0.8
pretraining_psgdh_pcd_512k_r2_centered_soil48_20260828_1620,512k,0002_psgdh_core_512k_matrix_lr_0p707106781187,matrix_lr,0.707106781187,DONE,3250,3250,3.27662,,H20,NVIDIA_H20,0.707106781187,1,1,1.41421356237,1,0.5,0.5,0.8
pretraining_psgdh_pcd_512k_r2_centered_soil48_20260828_1620,512k,0003_psgdh_core_512k_matrix_lr_1p41421356237,matrix_lr,1.41421356237,DONE,3250,3250,3.34454,,H20,NVIDIA_H20,1.41421356237,1,1,1.41421356237,1,0.5,0.5,0.8
pretraining_psgdh_pcd_512k_r2_centered_soil48_20260828_1620,512k,0004_psgdh_core_512k_matrix_lr_2,matrix_lr,2,DONE,3250,3250,3.43327,,H20,NVIDIA_H20,2,1,1,1.41421356237,1,0.5,0.5,0.8
pretraining_psgdh_pcd_512k_r2_centered_soil48_20260828_1620,512k,0005_psgdh_core_512k_precond_lr_0p5,precond_lr,0.5,DONE,3250,3250,3.29851,,H20,NVIDIA_H20,1,0.5,1,1.41421356237,1,0.5,0.5,0.8
pretraining_psgdh_pcd_512k_r2_centered_soil48_20260828_1620,512k,0006_psgdh_core_512k_precond_lr_0p707106781187,precond_lr,0.707106781187,DONE,3250,3250,3.29506,,H20,NVIDIA_H20,1,0.707106781187,1,1.41421356237,1,0.5,0.5,0.8
pretraining_psgdh_pcd_512k_r2_centered_soil48_20260828_1620,512k,0007_psgdh_core_512k_precond_lr_1p41421356237,precond_lr,1.41421356237,DONE,3250,3250,3.29068,,H20,NVIDIA_H20,1,1.41421356237,1,1.41421356237,1,0.5,0.5,0.8
pretraining_psgdh_pcd_512k_r2_centered_soil48_20260828_1620,512k,0008_psgdh_core_512k_precond_lr_2,precond_lr,2,DONE,3250,3250,3.28928,,H20,NVIDIA_H20,1,2,1,1.41421356237,1,0.5,0.5,0.8
pretraining_psgdh_pcd_512k_r2_centered_soil48_20260828_1620,512k,0009_psgdh_core_512k_matrix_beta1_om_0p5,matrix_beta1_om,0.5,DONE,3250,3250,3.32298,,H20,NVIDIA_H20,1,1,0.5,1.41421356237,1,0.5,0.5,0.8
pretraining_psgdh_pcd_512k_r2_centered_soil48_20260828_1620,512k,0010_psgdh_core_512k_matrix_beta1_om_0p707106781187,matrix_beta1_om,0.707106781187,DONE,3250,3250,3.3043,,H20,NVIDIA_H20,1,1,0.707106781187,1.41421356237,1,0.5,0.5,0.8
pretraining_psgdh_pcd_512k_r2_centered_soil48_20260828_1620,512k,0011_psgdh_core_512k_matrix_beta1_om_1p41421356237,matrix_beta1_om,1.41421356237,DONE,3250,3250,3.28225,,H20,NVIDIA_H20,1,1,1.41421356237,1.41421356237,1,0.5,0.5,0.8
pretraining_psgdh_pcd_512k_r2_centered_soil48_20260828_1620,512k,0012_psgdh_core_512k_matrix_beta1_om_2,matrix_beta1_om,2,DONE,3250,3250,3.27859,,H20,NVIDIA_H20,1,1,2,1.41421356237,1,0.5,0.5,0.8
pretraining_psgdh_pcd_512k_r2_centered_soil48_20260828_1620,512k,0013_psgdh_core_512k_aux_lr_global_0p5,aux_lr_global,0.707106781185,DONE,3250,3250,3.2999,,H20,NVIDIA_H20,1,1,1,0.707106781185,1,0.5,0.5,0.8
pretraining_psgdh_pcd_512k_r2_centered_soil48_20260828_1620,512k,0014_psgdh_core_512k_aux_lr_global_0p707106781187,aux_lr_global,0.999999999998,DONE,3250,3250,3.29482,,H20,NVIDIA_H20,1,1,1,0.999999999998,1,0.5,0.5,0.8
pretraining_psgdh_pcd_512k_r2_centered_soil48_20260828_1620,512k,0015_psgdh_core_512k_aux_lr_global_1p41421356237,aux_lr_global,2,DONE,3250,3250,3.29111,,H20,NVIDIA_H20,1,1,1,2,1,0.5,0.5,0.8
pretraining_psgdh_pcd_512k_r2_centered_soil48_20260828_1620,512k,0016_psgdh_core_512k_aux_lr_global_2,aux_lr_global,2.82842712474,DONE,3250,3250,3.29046,,H20,NVIDIA_H20,1,1,1,2.82842712474,1,0.5,0.5,0.8
pretraining_psgdh_pcd_512k_r2_centered_soil48_20260828_1620,512k,0017_psgdh_core_512k_aux_beta1_om_0p5,aux_beta1_om,0.5,DONE,3250,3250,3.29327,,H20,NVIDIA_H20,1,1,1,1.41421356237,0.5,0.5,0.5,0.8
pretraining_psgdh_pcd_512k_r2_centered_soil48_20260828_1620,512k,0018_psgdh_core_512k_aux_beta1_om_0p707106781187,aux_beta1_om,0.707106781187,DONE,3250,3250,3.29173,,H20,NVIDIA_H20,1,1,1,1.41421356237,0.707106781187,0.5,0.5,0.8
